,player_id,player_name_comma,player_birthday,total_matches,total_points
0,12186,"FAIRALL, W",1907-07-21,1,-
0,12187,"FAIRBURN, Lindsay",1885-07-17,1,-
0,3952,"FAIRFAX, Russell",1952-03-29,119,184
0,12188,"FAIRHALL, A",-,3,-
0,9798,"FAIRHALL, Alf",1915-05-11,1,3
0,4104,"FAIRHALL, Pat",1960-05-16,8,6
0,248,"FAIRLEIGH, David",1970-09-01,219,148
0,10997,"FAIRNS, Johnny",-,50,30
0,21508,"FAITALA-MARINER, Raymond",1993-07-26,134+,56
0,305,"FAIUMU, David",1983-04-30,76,32
0,2697,"FALCON, Gordon",1970-04-07,22,4
0,12189,"FALCONER, A",-,1,-
0,4381,"FALKNER, Greg",-,5,-
0,10722,"FALLA, Mick",1937-06-09,64,6
0,1201,"FALLAH, Alan",1959-03-11,113,56
0,450,"FALLINS, Eddie",1969-03-14,32,24
0,12191,"FALLON, Geoff",-,2,-
0,12190,"FALLON, Greg",-,2,-
0,10248,"FALLON, Jack",-,6,3
0,9491,"FALLON, Mal",1910-01-13,54,91
0,7718,"FALLOON, Beau",1987-05-21,85,36
0,33402,"FALLS, Kurt",1996-08-13,3,14
0,5254,"FANALE, Steve",-,3,-
0,12192,"FANNING, Trevor",-,2,-
0,319,"FARAH, Robbie",1984-01-23,303,320
0,20618,"FARAIMO, Bureta",1990-07-16,15,36
0,11100,"FARDELL, Peter",1947-05-10,28,3
0,20560,"FARLOW, Jarred",1986-10-17,1,-
0,8929,"FARNELL, Reg",1891-03-26,76,35
0,3622,"FARNSWORTH, Bill",1887-01-14,22,21
0,8781,"FARNSWORTH, Roy",1892-03-26,61,33
0,5407,"FARNSWORTH, Viv",1889-02-04,45,81
0,28706,"FARNWORTH, Herbie",1999-12-23,99+,196
0,12193,"FARRAGHER, John",1957-04-01,7,-
0,1235,"FARRAR, Andrew",1962-05-17,251,266
0,5632,"FARRAR, Ben",1986-12-02,73,120
0,9917,"FARRAR, Bob",1917-08-29,69,30
0,466,"FARRAR, Danny",1968-04-02,78,36
0,6376,"FARRAR, Vince",-,18,3
0,15028,"FARRELL, Dylan",1991-05-15,90,128
0,12256,"FARRELL, Edwin",-,1,-
0,5843,"FARRELL, Frank",1916-09-16,204,72
0,7502,"FARRELL, Hec",1923-05-09,59,3
0,12257,"FARRELL, Jack",1913-07-23,1,-
0,12258,"FARRELLY, Jim",-,16,-
0,14254,"FARRELLY, Keith",-,1,-
0,5243,"FARRIER, Rob",-,1,-
0,10565,"FARRINGTON, Frank",1926-11-18,40,3
0,11356,"FARRUGIA, Bob",1953-08-05,6,31
0,4203,"FARRUGIA, Craig",1960-11-14,8,4
0,16589,"FATIAKI, Sarafu",1990-07-26,8,-
0,1971,"FATNOWNA, Abraham",1974-04-19,2,-
0,37233,"FAULALO, Clayton",-,4+,8
0,9070,"FAULL, Alf",1896-11-07,89,56
0,9253,"FAULL, Wal",1895-05-24,18,17
0,159,"FAUMUINA, Sione",1981-03-27,131,162
0,8752,"FAUNCE, Tom",-,2,6
0,5651,"FAUST, Sam",1984-09-24,23,-
0,3889,"FAUX, Graham",1956-03-12,27,6
0,9573,"FAVELL, Gordon",1912-08-19,35,78
0,10697,"FAVELL, Tony",1940-09-16,1,3
0,1781,"FAWCETT, Vince",1970-11-13,14,12
0,10124,"FAWKNER, Joe",1923-09-26,4,9
0,12259,"FAY, Jack",1909-03-13,12,-
0,10026,"FAYERS, Fred",1920-07-14,55,18
0,12260,"FAZIO, Darrel",-,2,-
0,30867,"FEAGAI, Mathew",2001-02-14,60+,92
0,30070,"FEAGAI, Max",2001-02-14,23+,12
0,12261,"FEARNLEY, Ian",-,11,-
0,628,"FEARNLEY, John",1968-09-13,79,8
0,3733,"FEARNLEY, Terry",1933-07-21,140,25
0,9921,"FEEGAN, Sid",-,26,6
0,8727,"FEENEY, Frank",1883-02-18,13,3
0,22616,"FEENEY, Jaelen",1994-10-14,13,4
0,1383,"FEENEY, Jamie",1978-04-09,132,96
0,11276,"FEGGANS, Bill",-,4,3
0,20249,"FEKI, Sosaia",1991-05-09,148,268
0,20577,"FELDT, Kyle",1992-02-09,217,692
0,44133,"FELEDY, Josh",2004-09-07,3+,4
0,9731,"FELSCH, Fred",1915-12-11,99,442
0,1800,"FELSCH, Luke",1974-04-05,72,16
0,5085,"FELSTEAD, Sean",-,1,-
0,12262,"FELTIS, Greg",1959-01-05,5,3
0,4216,"FENECH, Joe",1960-11-25,4,-
0,425,"FENECH, Mario",1961-11-11,275,88
0,2611,"FENECH, Steve",1968-02-17,12,-
0,9382,"FENNELL, Charlie",1904-01-12,38,9
0,12263,"FENNELL, William",1904-08-25,6,-
0,13819,"FENSOM, Shaun",1988-10-10,176,64
0,10706,"FENTON, Don",1941-05-04,32,3
0,2901,"FENTON, Wade",1971-07-31,5,-
0,3940,"FENTON, Warren",1958-09-23,146,62
0,10603,"FENWICK, Arthur",1935-06-09,3,2
0,14528,"FEPULEAI, Daniel",1988-11-25,1,-
0,12266,"FERGUSON, Alan",-,15,6
0,8792,"FERGUSON, Alfred",1879-12-16,17,6
0,13576,"FERGUSON, Blake",1990-03-20,249,550
0,7540,"FERGUSON, Don",-,17,28
0,3826,"FERGUSON, Eric",1955-05-11,41,257
0,9347,"FERGUSON, Fred",1895-11-07,28,3
0,12267,"FERGUSON, Graeme",-,8,-
0,5269,"FERGUSON, James",-,1,-
0,908,"FERGUSON, John",1954-07-15,200,399
0,10561,"FERGUSON, Johnny",1937-04-02,8,3
0,12268,"FERGUSON, Lyle",-,10,-
0,13494,"FERGUSON, Max",1930-06-11,1,-
0,12264,"FERGUSON, Reg",-,32,3
0,10926,"FERGUSON, Roy",1945-03-16,201,164
0,5163,"FERGUSON, Warren",1970-05-23,2,4
0,29906,"FERMOR, Beau",1998-08-15,68+,88
0,13495,"FERNEY, Barry",-,1,-
0,12269,"FERRARI, Aldo",1911-08-13,6,-
0,9680,"FERRIER, Noel",1913-12-31,29,9
0,29965,"FERRIS, Jackson",1998-02-25,1,4
0,25,"FERRIS, Jason",1976-07-06,123,262
0,3454,"FERRIS, Kane",1984-09-18,1,-
0,12270,"FERROW, L",1907-07-02,1,-
0,12272,"FETHERSTONE, Vic",1896-05-14,7,-
0,9825,"FEWTRELL, Colin",1917-07-10,43,36
0,11271,"FIDDLER, Jim",-,27,136
0,12273,"FIDOCK, Kevin",-,11,1
0,494,"FIELD, Craig",1972-12-12,183,418
0,23401,"FIELD, Jai",1997-09-06,17,30
0,12274,"FIELD, Mick",-,1,-
0,12275,"FIELD, Sid",-,2,-
0,10338,"FIELDER, Ross",1926-01-07,39,21
0,12276,"FIELDS, Jack",-,11,-
0,10023,"FIELDS, Ron",1914-12-03,9,9
0,163,"FIEN, Nathan",1979-08-01,276,168
0,9212,"FIFIELD, Cec",1903-09-23,64,76
0,7472,"FIFIELD, George",-,46,157
0,7566,"FIFIELD, Jack",-,96,215
0,14510,"FIFITA, Andrew",1989-06-28,251,160
0,26200,"FIFITA, David",2000-02-25,126+,196
0,20722,"FIFITA, David",1989-06-28,19,-
0,1156,"FIFITA, John",1959-07-28,79,20
0,33451,"FIFITA, Sosefo",2003-01-08,41+,64
0,35645,"FIFITA, Viliami",2001-01-09,2+,-
0,14486,"FILIGA, Filinga",1985-01-05,2,-
0,2837,"FILIGA, Karl",1988-10-16,1,-
0,3810,"FILIPAINA, Olsen",1957-04-23,109,323
0,17165,"FILIPO, Marvin",1987-03-20,4,-
0,5302,"FINAU, Salesi",1973-05-05,1,-
0,35429,"FINAU, Sione",2002-03-29,2+,-
0,1389,"FINCH, Brett",1981-08-20,270,278
0,12277,"FINCH, C",-,1,-
0,5777,"FINCH, Harry",1907-04-16,76,125
0,3801,"FINCH, Robert",1956-07-08,127,78
0,9948,"FINCH, Wally",-,8,25
0,12278,"FINDLATER, Alfred",1883-11-13,3,-
0,20914,"FINE, Asipeli",1992-10-26,14,-
0,35431,"FINEFEUIAKI, Kulikefu",2003-12-21,37+,20
0,5677,"FINEFEUIAKI, Sione",1979-11-02,1,-
0,4274,"FINLAYSON, Darren",1963-04-11,8,-
0,12279,"FINLEY, George",-,2,-
0,12280,"FINN, Bruce",-,3,-
0,9145,"FINN, Hubert",1900-12-21,69,20
0,10262,"FINNIE, Jack",-,10,15
0,19786,"FINUCANE, Dale",1991-09-07,251,70
0,9701,"FINUCANE, Eddie",1916-04-05,27,24
0,840,"FIRMAN, Brett",1982-05-31,46,66
0,10354,"FISCHER, Syd",1927-03-04,6,4
0,11296,"FISH, Mike",1954-05-28,90,98
0,5345,"FISHER, Darryl",1976-04-15,10,12
0,12282,"FISHER, George",1880-06-28,6,3
0,12281,"FISHER, Jack",-,3,3
0,9745,"FISHER, Jackie",1915-12-13,18,15
0,4056,"FISHER, Jeff",1959-11-25,3,-
0,11012,"FISHER, John",-,18,6
0,10040,"FISHER, Lew",1915-12-02,13,3
0,618,"FISHER, Paul",1970-07-15,9,-
0,7545,"FISHER, Roy",1932-03-03,173,36
0,11222,"FISHER, Warren",-,76,80
0,22606,"FISHER-HARRIS, James",1996-01-05,204+,64
0,16578,"FISIIAHI, Glen",1990-12-02,25,60
0,470,"FITTLER, Brad",1972-02-05,336,526
0,10389,"FITZGERALD, Alan",-,51,21
0,8909,"FITZGERALD, David",1884-10-26,12,4
0,6106,"FITZGERALD, Denis",1949-11-14,146,111
0,10344,"FITZGERALD, Jack",1925-01-04,83,63
0,1484,"FITZGERALD, Jamie",1979-02-14,67,8
0,12283,"FITZGERALD, Jim",-,2,-
0,12285,"FITZGERALD, Lance",-,7,16
0,9727,"FITZGERALD, Maurice",1917-03-12,3,3
0,10759,"FITZGERALD, Pat",1937-05-05,35,6
0,1868,"FITZGERALD, Peter",1951-01-22,111,27
0,12286,"FITZGERALD, Peter",1969-10-22,7,12
0,7443,"FITZGIBBON, Allan",-,42,21
0,845,"FITZGIBBON, Craig",1977-06-16,263,"1,604"
0,21854,"FITZGIBBON, Lachlan",1994-01-05,119,128
0,1109,"FITZHENRY, Andrew",1968-03-14,39,142
0,308,"FITZHENRY, Daniel",1979-12-08,137,176
0,12287,"FITZMAURICE, Jack",-,6,-
0,12288,"FITZPATRICK, Bruce",1948-10-28,5,-
0,12289,"FITZPATRICK, Colin",1915-05-19,8,-
0,9397,"FITZPATRICK, Dudley",1909-01-22,17,18
0,8655,"FITZPATRICK, Gerald",-,30,71
0,9430,"FITZPATRICK, Gerald",1902-06-14,2,2
0,12290,"FITZPATRICK, Greg",-,1,-
0,9319,"FITZPATRICK, Norman",1903-11-19,17,3
0,12291,"FITZPATRICK, Peter",-,1,-
0,9333,"FITZPATRICK, Tom",1900-09-22,73,57
0,10448,"FITZSIMMONS, Cec",-,9,6
0,14255,"FITZSIMONS, Mick",1961-12-18,1,-
0,4127,"FITZWALTER, Peter",1956-08-24,2,-
0,11088,"FLACK, Phil",-,16,6
0,4075,"FLAHEY, Eddie",-,31,20
0,12292,"FLAHEY, John",1884-06-08,2,-
0,9331,"FLANAGAN, Bill",1906-09-07,45,100
0,12293,"FLANAGAN, J",-,3,-
0,12295,"FLANAGAN, Ken",1940-02-14,12,-
0,26529,"FLANAGAN, Kyle",1998-09-15,99+,368
0,13953,"FLANAGAN, Mark",1987-12-04,27,8
0,1202,"FLANAGAN, Shane",1965-12-02,78,12
0,5676,"FLANAGAN, Stuart",1987-01-05,40,20
0,11004,"FLANDERS, Peter",-,54,200
0,837,"FLANNERY, Chris",1980-06-05,126,152
0,8892,"FLANNERY, Dan",1891-11-11,46,15
0,9104,"FLATTERY, Jim",1898-11-02,45,45
0,45740,"FLEGG, Billy",1880-07-17,2,-
0,8640,"FLEGG, Harry",1878-04-06,11,9
0,28204,"FLEGLER, Thomas",1999-08-19,100+,24
0,7517,"FLEMING, Doug",1930-04-24,120,596
0,11006,"FLEMING, George",-,13,9
0,512,"FLEMING, Greg",1975-01-29,71,92
0,12296,"FLEMING, Jim",1935-10-18,18,-
0,12297,"FLEMING, Kevin",1932-05-12,15,3
0,9457,"FLEMING, Norm",1903-02-04,16,12
0,10642,"FLETCHER, Barry",1937-11-19,1,3
0,1344,"FLETCHER, Bryan",1974-04-12,170,144
0,9464,"FLETCHER, Gordon",1908-02-14,44,18
0,12299,"FLETCHER, Henry",1888-04-20,5,3
0,12298,"FLETCHER, Tony",-,10,-
0,1460,"FLETCHER, Troy",1973-09-01,89,8
0,12300,"FLIGG, Jimmy",-,2,-
0,12301,"FLINT, Cyril",1901-03-10,2,-
0,1869,"FLINT, Kris",-,3,-
0,12302,"FLOCKHART, Jack",1894-03-06,1,-
0,10479,"FLOCKTON, Alan",1934-05-13,29,7
0,242,"FLORIMO, Greg",1967-05-17,285,295
0,9213,"FLOWER, Harry",1900-10-30,56,18
0,9498,"FLOWER, Jim",1907-11-16,37,14
0,9513,"FLOYD, James",1907-10-18,4,3
0,11156,"FLOYD, John",1950-09-23,114,87
0,12304,"FLOYD, John",1943-05-13,1,-
0,12305,"FLOYD, Wally",-,2,-
0,13502,"FLYNN, Bruce",-,1,-
0,10317,"FLYNN, Frank",-,70,102
0,12306,"FLYNN, Phil",-,2,-
0,23760,"FOGARTY, Jamal",1993-12-13,95+,472
0,10352,"FOGARTY, Ken",-,39,6
0,11080,"FOGARTY, Ron",-,88,39
0,5542,"FOLAU, Israel",1989-04-03,91,302
0,21475,"FOLAU, John",1994-09-23,8,16
0,9339,"FOLEY, Joe",-,4,3
0,3724,"FOLEY, Shaun",1986-08-29,9,24
0,9493,"FOLKARD, Jack",1906-07-28,10,10
0,1236,"FOLKES, Steve",1959-01-31,245,167
0,5799,"FOLWELL, Arthur",1904-09-23,82,6
0,19979,"FONUA, Mahe",1992-12-24,71,120
0,22715,"FONUA-BLAKE, Addin",1995-11-06,183+,132
0,12307,"FOODEY, Frank",-,3,22
0,2538,"FOORD, Andrew",-,6,4
0,8920,"FOORD, Cec",1893-06-28,22,9
0,11282,"FOORD, George",-,6,3
0,10728,"FOORD, Ken",-,66,87
0,8859,"FOORD, William",1884-05-28,12,21
0,14221,"FORAN, Frank",1886-02-22,1,-
0,13912,"FORAN, Kieran",1990-07-13,303+,254
0,7736,"FORAN, Liam",1988-04-25,10,-
0,10308,"FORBES, Bert",-,6,6
0,9711,"FORBES, Harry",1914-03-14,14,9
0,4148,"FORD, Brett",-,6,-
0,604,"FORD, Damien",1971-06-02,22,12
0,28816,"FORD, Jackson",1998-02-17,77+,36
0,15030,"FORD, Johnathan",1989-08-17,3,-
0,431,"FORD, Mike",1965-11-18,16,12
0,4307,"FORD, Peter",1961-04-21,58,12
0,10918,"FORD, Tony",-,104,667
0,12310,"FORDHAM, Albert",-,2,-
0,12311,"FOREMAN, Peter",1948-03-19,18,-
0,12312,"FORGIE, James",-,2,-
0,11191,"FORLONGE, Grahame",-,38,59
0,4018,"FORREST, Ian",1957-07-27,37,17
0,5336,"FORREST, Simon",1969-08-02,9,48
0,1498,"FORRESTER, Wade",1976-03-23,54,30
0,28022,"FORSTER, F",-,1,-
0,2612,"FORWARD, Darren",-,4,-
0,11266,"FORWOOD, Trevor",-,25,55
0,12313,"FOSKETT, Alan",-,1,-
0,12314,"FOSS, Don",-,1,-
0,5193,"FOSTER, Brad",1968-10-03,1,-
0,12315,"FOSTER, Brian",-,3,-
0,9940,"FOSTER, Cecil",1920-08-02,5,3
0,11215,"FOSTER, Geoff",1952-05-01,105,85
0,4380,"FOSTER, Graham",-,2,-
0,3857,"FOSTER, Henry",1957-11-13,68,51
0,14988,"FOSTER, Jake",1988-10-05,15,-
0,10143,"FOSTER, Ken",1918-12-07,9,9
0,12316,"FOSTER, W",-,1,-
0,25860,"FOTUAIKA, Moeaki",1999-11-16,141+,20
0,5314,"FOWLER, Anthony",-,1,-
0,20899,"FOWLER, Tom",-,2,-
0,12317,"FOX, Alfred",1901-09-16,1,-
0,4360,"FOX, Deryck",1964-09-17,8,-
0,5359,"FOX, Jared",1977-07-29,1,-
0,12318,"FOY, Arch",-,1,-
0,3873,"FOYE, Bruce",1951-07-31,115,33
0,12319,"FOYE, Ian",-,17,-
0,12320,"FRACKES, Rhodse",1896-10-04,1,-
0,12321,"FRAME, Bill",-,5,-
0,2337,"FRAME, Daniel",1975-06-07,7,-
0,9961,"FRANCIS, Jim",-,8,3
0,501,"FRANCIS, Michael",1974-02-07,56,12
0,35164,"FRANCIS, Tony",2002-12-24,2+,4
0,44841,"FRANCISCO, Michael",-,1,-
0,5210,"FRANKHAM, David",-,2,-
0,9466,"FRANKLAND, George",1906-06-19,76,81
0,12324,"FRANKLIN, Mick",-,3,-
0,12323,"FRANKLIN, Ross",-,8,-
0,8745,"FRANKLIN, W",-,2,3
0,8887,"FRANKS, Ed",-,41,23
0,12325,"FRANKS, Percy",1885-12-13,16,-
0,11104,"FRANKS, Phil",-,20,12
0,326,"FRANZE, Paul",1982-03-03,50,88
0,12326,"FRAPPELL, Lionel",1912-11-30,2,-
0,689,"FRARE, John",-,17,22
0,13503,"FRASER, Alex",1876-01-25,1,-
0,8973,"FRASER, Alf",1891-09-25,139,45
0,12327,"FRASER, Barry",-,20,3
0,5393,"FRASER, Charles",1893-01-11,185,492
0,4140,"FRASER, Col",1963-03-22,74,59
0,11263,"FRASER, Dave",-,1,3
0,11131,"FRASER, Gordon",1942-09-26,21,6
0,8869,"FRASER, Robert",1889-08-00,14,3
0,1597,"FRAWLEY, Craig",1980-08-19,60,72
0,3603,"FRAWLEY, Dan",1882-12-15,71,204
0,23469,"FRAWLEY, Matt",1994-12-24,53,46
0,3684,"FRAWLEY, Mick",1885-08-09,44,50
0,29780,"FRAZER, J",-,1,-
0,12329,"FRAZIER, Gary",-,4,-
0,9796,"FREDERICKSON, Ron",1918-10-22,42,15
0,33763,"FREEBAIRN, Tom",1995-02-03,5,8
0,7507,"FREEBODY, Reg",1927-06-10,28,30
0,9688,"FREEMAN, Frank",1913-10-09,24,23
0,464,"FREEMAN, Gary",1962-12-04,152,212
0,1203,"FREEMAN, Ian",1957-08-31,66,12
0,8915,"FREEMAN, Jack",1893-09-03,3,2
0,12331,"FREEMAN, Wally",1889-06-29,5,-
0,632,"FREER, Craig",1975-01-21,9,4
0,588,"FREESTONE, Scott",1964-09-29,44,20
0,5756,"FREESTONE, Viv",1904-02-09,48,112
0,31356,"FREI, Jackson",1998-01-27,3,-
0,20236,"FREI, Mitchell",1992-02-09,7,-
0,7444,"FREIER, Laurie",1948-12-07,62,30
0,22774,"FRENCH, Bevan",1996-01-04,47,140
0,1088,"FRENCH, Brett",1962-03-27,101,112
0,959,"FRENCH, David",1963-10-03,49,36
0,885,"FRENCH, Gary",1963-06-27,27,28
0,12332,"FRENCH, H",-,4,-
0,1089,"FRENCH, Ian",1960-12-28,71,60
0,12333,"FRENCH, John",-,2,-
0,35525,"FRENCH, Matt",1999-11-16,1,-
0,12334,"FRENDIN, W",-,2,-
0,1068,"FRENDO, Glenn",1964-08-24,59,20
0,10056,"FRENEY, Tom",1918-01-04,17,3
0,1435,"FREW, Andrew",1975-03-09,48,100
0,9593,"FREW, Rupert",1912-09-27,19,6
0,12335,"FREWIN, Steve",-,16,-
0,4399,"FRICOT, Denis",1960-10-15,12,6
0,1090,"FRIEND, Clayton",1962-03-22,68,36
0,7836,"FRIEND, Jake",1990-02-01,264,109
0,1626,"FRIEND, Nathan",1981-02-28,242,56
0,3420,"FRIEND, Roy",1982-05-16,6,4
0,3833,"FRITH, Charlie",1957-09-13,49,3
0,5659,"FRITH, John",1985-04-24,1,-
0,11230,"FRITH, Owen",-,7,23
0,26,"FRITZ, Dale",1969-11-18,154,44
0,562,"FRITZ, Darren",1969-03-13,132,32
0,17283,"FRIZELL, Tyson",1991-10-09,258,160
0,4085,"FROMMEL, Carl",-,25,-
0,5859,"FROOME, Keith",1920-08-20,72,288
0,12336,"FROST, Frank",1888-07-02,5,3
0,10632,"FROST, Graham",-,37,48
0,8685,"FRY, Bill",1889-04-05,22,27
0,9978,"FRY, Doug",1918-11-11,26,21
0,8623,"FRY, Edward",1878-09-02,10,6
0,47115,"FRY, Fred",1884-12-12,5,-
0,11019,"FRYER, Greg",1949-03-24,84,61
0,21502,"FUALALO, Danny",1994-10-20,73,4
0,23511,"FUIMAONO, Tyrell",1996-05-06,66,16
0,9566,"FULHAM, Edward",1907-01-12,22,12
0,9822,"FULHAM, J",-,4,3
0,208,"FULIVAI, Albert",1968-06-25,44,88
0,2500,"FULLAGAR, Andrew",-,14,-
0,515,"FULLER, Matthew",1971-01-30,104,61
0,5216,"FULLER, Paul",1968-11-04,12,4
0,672,"FULLER, Tim",1968-05-25,16,6
0,35222,"FULLER, Trai",1997-04-08,12+,20
0,12337,"FULLERTON, Bob",-,1,-
0,10013,"FULLERTON, Des",-,22,22
0,1157,"FULLERTON-SMITH, Wally",1960-07-09,79,20
0,1069,"FULMER, Steve",1966-05-06,64,57
0,6047,"FULTON, Bob",1946-12-01,263,600
0,1902,"FULTON, Brett",-,2,-
0,318,"FULTON, Liam",1984-08-08,162,148
0,1461,"FULTON, Scott",1973-03-07,49,4
0,33756,"FULTON, Zac",2001-08-14,1,-
0,29832,"FUNA, Tevita",1998-01-03,16,20
0,9161,"FUNNELL, Fred",-,30,12
0,1204,"FUNNELL, Steve",1965-11-28,52,77
0,215,"FURNER, David",1971-02-06,200,"1,218"
0,9084,"FUSEDALE, Reg",-,29,38
0,20719,"FUSITU'A, David",1994-10-16,108,244
0,10438,"FUSSELL, Col",-,3,8
0,5072,"FUZ, Paul",-,1,-
0,4295,"FYVIE, Grant",1963-09-14,13,1
0,12338,"FYVIE, Harry",1922-04-06,1,-
0,9230,"GABBE, Percy",1902-07-14,26,6
0,786,"GAFA, Matt",1978-08-31,42,154
0,11017,"GAFFEY, Len",-,8,6
0,185,"GAFFEY, Nigel",1970-01-05,177,150
0,12340,"GAFFNEY, Herb",-,2,-
0,4388,"GAFFNEY, Steve",-,2,-
0,16573,"GAGAI, Dane",1991-01-03,290+,384
0,35485,"GAGAI, Jacob",1995-12-20,17,36
0,20834,"GAGAN, Jacob",1993-03-25,9,24
0,8921,"GAGEN, George",1893-03-21,24,40
0,5246,"GAHAGAN, Todd",-,1,-
0,10627,"GAIR, Robin",-,55,90
0,5197,"GALBRAITH, Stu",1967-04-22,38,16
0,2572,"GALE, Brett",1963-12-12,65,20
0,1093,"GALE, Scott",1965-02-10,180,200
0,314,"GALEA, Ben",1978-08-16,152,128
0,231,"GALEA, Brett",1972-06-25,51,24
0,325,"GALEA, Danny",1983-09-20,134,64
0,27,"GALEA, Paul",1970-02-19,43,20
0,4211,"GALL, Bruce",-,11,4
0,649,"GALL, Jody",1974-06-06,118,40
0,10081,"GALLAGHER, Alf",1917-07-23,16,3
0,1709,"GALLAGHER, Beau",1977-10-12,3,-
0,1205,"GALLAGHER, Dave",1966-04-21,64,16
0,9027,"GALLAGHER, Eddie",-,36,14
0,7467,"GALLAGHER, Martin",1929-12-07,118,78
0,6041,"GALLAGHER, Noel",-,25,15
0,16080,"GALLAGHER, Peter",1941-04-15,123,55
0,12341,"GALLAGHER, Ron",1945-01-11,4,-
0,10878,"GALLAGHER, Terry",1942-08-05,28,9
0,5683,"GALLANT, Shannon",1986-02-26,21,28
0,299,"GALLEN, Paul",1981-08-14,348,257
0,1592,"GALLOWAY, Keith",1985-09-02,210,40
0,334,"GALUVAO, Joe",1978-07-08,240,108
0,47250,"GALVIN, Lachlan",2005-07-14,21+,16
0,9232,"GALWAY, Albert",-,7,15
0,26169,"GAMBLE, Tyson",1996-06-21,63+,47
0,12342,"GANDER, Bill",1889-05-12,7,-
0,11280,"GANDY, Dave",-,9,6
0,1322,"GANNON, Jim",1977-06-16,22,-
0,12343,"GANNON, Ross",-,6,-
0,20256,"GARBUTT, Mitch",1989-04-18,12,-
0,11132,"GARDINER, Dennis",-,40,45
0,12345,"GARDINER, Geoff",-,2,-
0,12346,"GARDINER, Graeme",1946-11-23,5,-
0,12347,"GARDINER, Les",-,3,-
0,3768,"GARDNER, Chris",1955-10-19,130,154
0,5808,"GARDNER, Fred",1909-09-16,74,130
0,12348,"GARDNER, Fred",-,3,3
0,14545,"GARDNER, Nathan",1990-07-03,43,90
0,12349,"GARDNER, Neville",1924-07-20,3,-
0,4190,"GARLAND, Earnie",1963-01-12,33,4
0,10485,"GARLAND, Noel",-,9,12
0,35258,"GARLICK, Bronson",1995-12-19,26+,4
0,8777,"GARLICK, Dave",1887-01-23,39,60
0,710,"GARLICK, Sean",1969-08-06,160,68
0,26267,"GARNER, Luke",1995-09-06,105+,124
0,4113,"GARNON, Brett",1962-02-15,15,44
0,4046,"GARRARD, Mark",1958-02-07,2,3
0,12344,"GARRARD, Ross",-,6,-
0,4228,"GARRETT, Bradley",1960-07-06,6,-
0,4214,"GARRETT, Dale",1959-09-25,5,4
0,12350,"GARRETT, Edward",1893-02-03,6,-
0,28210,"GARRICK, Reuben",1997-06-30,136+,"1,164"
0,10600,"GARTNER, Clive",1937-05-15,89,48
0,506,"GARTNER, Daniel",1972-10-15,139,144
0,12351,"GARTNER, Geoff",1913-06-16,1,-
0,12352,"GARTNER, Jim",1928-06-14,25,9
0,9555,"GARTNER, Joe",1912-01-16,87,138
0,12354,"GARTNER, R",-,1,-
0,7509,"GARTNER, Ray",1934-01-12,184,138
0,861,"GARTNER, Russel",1955-09-16,228,257
0,20571,"GARVEY, Craig",1993-04-28,23,8
0,22842,"GARVEY, Grant",1996-09-17,1,-
0,12355,"GARVIN, Bill",-,20,9
0,10675,"GARVIN, Jimmy",-,6,3
0,803,"GASNIER, Mark",1981-07-19,174,420
0,5959,"GASNIER, Reg",1939-05-12,124,421
0,1047,"GATELY, Ian",1966-03-21,46,38
0,3101,"GATIS, George",1978-03-25,64,40
0,10276,"GAUCI, Alvie",1924-05-09,6,3
0,9197,"GAUDRY, George",-,18,21
0,45734,"GAULEY, Stephen",-,1,-
0,17214,"GAVAN, Tony",1962-06-08,2,-
0,19980,"GAVET, James",1989-10-19,74,16
0,12356,"GAVIN, Frank",-,9,-
0,2059,"GAY, Richard",1969-03-09,1,-
0,12357,"GEARIN, Jack",-,6,-
0,4221,"GEARIN, Paul",-,8,-
0,3793,"GEARIN, Steve",1958-03-29,182,"1,390"
0,11117,"GEARY, Terry",-,95,15
0,5086,"GEDDES, Alex",-,1,-
0,1403,"GEDDES, Scott",1980-10-18,125,20
0,230,"GEE, Andrew",1970-04-23,255,48
0,4442,"GEE, Keith",1963-10-16,37,8
0,993,"GEE, Mark",1965-02-22,38,15
0,1206,"GEELAN, Allen",1959-05-25,117,63
0,22016,"GEELAN, Charlie",-,1,-
0,5907,"GEELAN, Col",1927-03-11,107,102
0,8914,"GEHRIG, P",-,1,3
0,5987,"GEHRKE, Bob",1938-04-25,4,-
0,7715,"GEIA, Obe",1989-02-12,2,-
0,6116,"GEIGER, Nick",1952-05-01,5,-
0,23456,"GELA-MOSBY, Gideon",1996-12-27,11,24
0,12358,"GELFIUS, Les",-,22,48
0,19488,"GELLING, Anthony",1990-10-18,7,8
0,4424,"GENTLE, Peter",1965-09-26,3,-
0,10846,"GENTLES, Kevin",-,14,9
0,4224,"GENTLES, Warren",-,15,8
0,8877,"GEOGHEGAN, William",1891-01-24,57,32
0,543,"GEORGALLIS, Steve",1968-06-17,206,104
0,5061,"GEORGAS, John",1968-03-07,1,-
0,12359,"GEORGE, Arthur",-,1,-
0,14570,"GEORGE, Henry",1901-01-21,2,-
0,5673,"GEORGETOWN, Liam",1985-04-27,1,-
0,10967,"GERAGHTY, John",1943-01-25,21,3
0,1134,"GERARD, Geoff",1955-07-10,327,151
0,10133,"GERSBACH, Keith",1924-03-01,40,57
0,517,"GEYER, Mark",1967-12-07,181,52
0,736,"GEYER, Matt",1975-09-05,268,662
